Unnamed: 0,QUANTIDADE,SUBSTÂNCIA,CNPJ,LABORATÓRIO,CÓDIGO GGREM,REGISTRO,EAN 1,EAN 2,EAN 3,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA,TIPO DE PRODUTO (STATUS DO PRODUTO),REGIME DE PREÇO,PF Sem Impostos,PF 0%,PF 12%,PF 17%,PF 17% ALC,"PF 17,5%","PF 17,5% ALC",PF 18%,PF 18% ALC,PF 20%,PMC 0%,PMC 12%,PMC 17%,PMC 17% ALC,"PMC 17,5%","PMC 17,5% ALC",PMC 18%,PMC 18% ALC,PMC 20%,RESTRIÇÃO HOSPITALAR,CAP,CONFAZ 87,ICMS 0%,ANÁLISE RECURSAL,LISTA DE CONCESSÃO DE CRÉDITO TRIBUTÁRIO (PIS/COFINS),COMERCIALIZAÇÃO 2020,TARJA,Concentração,Volumes,Unidades,Medida
900,1,CLORIDRATO DE MIDAZOLAM,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,529201405156313,1010001350091,7896226500249,    -     ,    -     ,DORMONID,5 MG/ML SOL INJ CX C/ 5 AMP VD TRANS X 10 ML ,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Novo,Regulado,"163,71","163,71","186,03","197,24","197,24","198,44","198,44","199,65","199,65","204,64",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja  Preta,5 MG/ML ,CX,5,10 ML
904,1,CLORIDRATO DE MIDAZOLAM,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506704607159411,1029801430104,7896676415315,    -     ,    -     ,DORMIRE,5 MG/ML SOL INJ IV/IM/RET CX 50 AMP VD AMB X 10 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Similar,Regulado,"1582,66","1582,66","1798,48","1906,82","1906,82","1918,38","1918,38","1930,07","1930,07","1978,33",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Preta(*),5 MG/ML ,CX,50,10 ML
907,1,CLORIDRATO DE MIDAZOLAM,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506715100059803,1029801430139,7896676426137,    -     ,    -     ,DORMIRE,5 MG/ML  SOL INJ IV/IM/RET CX 10 AMP VD AMB X 10 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Similar,Regulado,"316,53","316,53","359,69","381,36","381,36","383,67","383,67","386,01","386,01","395,66",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Preta(*),5 MG/ML  ,CX,10,10 ML
910,1,CLORIDRATO DE MIDAZOLAM,06.629.745/0001-09,NOVAFARMA INDÚSTRIA FARMACÊUTICA LTDA,526320070015607,1140200910117,7898487600812,    -     ,    -     ,CLORIDRATO DE MIDAZOLAM,5 MG/ML SOL INJ IM/IV/RET CX 50 AMP VD TRANS X 10 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Genérico,Regulado,"1064,18","1064,18","1209,30","1282,14","1282,14","1289,91","1289,91","1297,78","1297,78","1330,23",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha(*),5 MG/ML ,CX,50,10 ML
923,1,MIDAZOLAM,17.159.229/0001-76,LABORATÓRIO TEUTO BRASILEIRO S/A,520721020112307,1037007500135,7896112175339,    -     ,    -     ,TELOZAM,5 MG/ML SOL INJ IV IM RET CT 5 AMP VD AMB X 10 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Similar,Regulado,"106,43","106,43","120,94","128,23","128,23","129,01","129,01","129,79","129,79","133,04",,,,,,,,,,Sim,Não,Não,Não,(7),Positiva,Não,Tarja Preta(*),5 MG/ML ,CT,5,10 ML
924,1,MIDAZOLAM,31.673.254/0001-02,LABORATÓRIOS B. BRAUN S/A,520921080013604,1008501500023,4030539211765,    -     ,    -     ,PRONTOMID,"1,0 MG/ML SOL INFUS IV/IM CX 10 ENVOL FA PLAS PEBD TRANS SIST FECH X 50 ML",N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Novo,Regulado,"512,86","512,86","582,80","617,90","617,90","621,65","621,65","625,44","625,44","641,08",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Preta(*),"1,0 MG/ML ",CX,10,50 ML
928,1,MIDAZOLAM,17.159.229/0001-76,LABORATÓRIO TEUTO BRASILEIRO S/A,520716060103406,1037006360178,7896112175230,7896112107514,    -     ,MIDAZOLAM,5 MG/ML SOL INJ CT 5 AMP VD AMB X 10 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Genérico,Regulado,"106,43","106,43","120,94","128,23","128,23","129,01","129,01","129,79","129,79","133,04",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Preta(*),5 MG/ML ,CT,5,10 ML
929,1,MIDAZOLAM,17.159.229/0001-76,LABORATÓRIO TEUTO BRASILEIRO S/A,520721080114106,1037006360194,7896112168478,    -     ,    -     ,MIDAZOLAM,5 MG/ML SOL INJ CT 50 AMP VD AMB X 10 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Genérico,Regulado,"1174,82","1174,82","1335,02","1415,45","1415,45","1424,02","1424,02","1432,71","1432,71","1468,53",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Preta(*),5 MG/ML ,CT,50,10 ML
931,1,MIDAZOLAM,33.349.473/0001-58,FARMOQUÍMICA S/A,509020090024117,1039002040035,7898040328399,    -     ,    -     ,DORMONID,5 MG/ML SOL INJ IV IM RET CX 5 AMP VD TRANS X 10 ML ,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Novo,Regulado,"163,72","163,72","186,05","197,25","197,25","198,45","198,45","199,66","199,66","204,65",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja -(*),5 MG/ML ,CX,5,10 ML
935,1,MIDAZOLAM,60.665.981/0001-18,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,533005002158417,1049702040061,7896006225164,    -     ,    -     ,DORMIUM,5 MG/ML SOL INJ CT 5 AMP VD TRANS X 10 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Similar,Regulado,"145,04","145,04","164,82","174,75","174,75","175,81","175,81","176,88","176,88","181,30","200,51","227,85","241,58","241,58","243,05","243,05","244,53","244,53","250,64",Não,Não,Não,Não,,Positiva,Não,Tarja Preta(*),5 MG/ML ,CT,5,10 ML
938,1,MIDAZOLAM,60.665.981/0001-18,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,533016090064203,1049702040124,7896006226246,    -     ,    -     ,DORMIUM,5 MG/ML SOL INJ CT 50 AMP VD TRANS X 10 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Similar,Regulado,"1450,46","1450,46","1648,25","1747,54","1747,54","1758,13","1758,13","1768,85","1768,85","1813,08",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Preta(*),5 MG/ML ,CT,50,10 ML
944,1,MIDAZOLAM,19.570.720/0001-10,HIPOLABOR FARMACEUTICA LTDA,511609906159113,1134301430086,7898123907480,    -     ,    -     ,MIDAZOLAM,5 MG/ML SOL INJ CX 100 AMP VD TRANS X 10 ML,N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS,Genérico,Regulado,"2126,59","2126,59","2416,58","2562,16","2562,16","2577,68","2577,68","2593,40","2593,40","2658,24",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),5 MG/ML ,CX,100,10 ML
953,1,OCTREOTIDA,56.994.502/0001-30,NOVARTIS BIOCIENCIAS S.A,526513703158418,1006800090033,7896261014350,    -     ,    -     ,SANDOSTATIN,"0,5 MG/ML SOL INJ CT 5 AMP VD TRANS X 1 ML",H1C2 - HORMÔNIOS ANTICRESCIMENTO,Novo,Regulado,"1410,78","1410,78","1603,16","1699,73","1699,73","1710,04","1710,04","1720,46","1720,46","1763,48","1950,32","2216,27","2349,78","2349,78","2364,03","2364,03","2378,44","2378,44","2437,91",Não,Não,Sim,Não,,Positiva,Sim,Tarja Vermelha(*),"0,5 MG/ML ",CT,5,1 ML
1017,1,ESOMEPRAZOL SÓDICO,61.190.096/0001-92,EUROFARMA LABORATÓRIOS S.A.,508012080093504,1004310610026,7891317486594,    -     ,    -     ,ÉSIO,"40 MG PO LIOF SOL INJ CT 10 FA VD TRANS X 6,5 ML",A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Similar,Regulado,"459,09","459,09","521,69","553,12","553,12","556,47","556,47","559,87","559,87","573,86","634,66","721,21","764,66","764,66","769,29","769,29","773,99","773,99","793,33",Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha,40 MG ,CT,10,"6,5 ML"
1018,1,ESOMEPRAZOL SÓDICO,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506720090085807,1029805280026,7896676431407,    -     ,    -     ,MEZP,40 MG PÓ LIOF SOL INJ IV CT 10 FA VD TRANS,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Similar,Regulado,"445,16","445,16","505,86","536,34","536,34","539,59","539,59","542,88","542,88","556,45",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha(*),40 MG ,CT,10,
1021,1,ESOMEPRAZOL SÓDICO,17.875.154/0001-20,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.,525118120032306,1091701130023,7896862990305,    -     ,    -     ,ESOMEPRAZOL SÓDICO,"40 MG PO LIOF SOL INJ CT 10 FA VD TRANS X 6,5 ML",A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Similar,Regulado,"298,40","298,40","339,09","359,52","359,52","361,70","361,70","363,90","363,90","373,00","412,52","468,77","497,02","497,02","500,03","500,03","503,07","503,07","515,65",Não,Não,Não,Não,,Positiva,Não,Tarja  Vermelha,40 MG ,CT,10,"6,5 ML"
1022,1,ESOMEPRAZOL SÓDICO,60.318.797/0001-00,ASTRAZENECA DO BRASIL LTDA,502305901158215,1161802090021,7896206402471,    -     ,    -     ,NEXIUM IV,40 MG PO LIOF SOL INJ IV CT 10 FA VD TRANS,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Novo,Regulado,"459,09","459,09","521,69","553,12","553,12","556,47","556,47","559,87","559,87","573,86","634,66","721,21","764,66","764,66","769,29","769,29","773,99","773,99","793,33",Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha,40 MG ,CT,10,
1023,1,ESOMEPRAZOL SÓDICO,05.035.244/0001-23,SUN FARMACÊUTICA DO BRASIL LTDA,532412050004304,1468200260022,7898272941069,    -     ,    -     ,SOMPRAZ IV,40 MG PÓ LIOF SOL INJ CT 10 FA VD TRANS ,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Similar,Regulado,"431,52","431,52","490,36","519,90","519,90","523,05","523,05","526,24","526,24","539,40","596,55","677,89","718,73","718,73","723,09","723,09","727,50","727,50","745,69",Não,Não,Não,Não,,Positiva,Não,Tarja  Vermelha,40 MG ,CT,10,
1024,1,ESOMEPRAZOL SÓDICO,05.035.244/0001-23,SUN FARMACÊUTICA DO BRASIL LTDA,532412030004006,1468200270011,7898272941038,    -     ,    -     ,ESOMEPRAZOL SODICO,40 MG PO LIOF SOL INJ CT FA VD TRANS ,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Genérico,Regulado,"29,83","29,83","33,90","35,94","35,94","36,16","36,16","36,38","36,38","37,29","41,24","46,86","49,68","49,68","49,99","49,99","50,29","50,29","51,55",Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha,40 MG ,,,
1025,1,ESOMEPRAZOL SÓDICO,64.171.697/0001-46,ACCORD FARMACÊUTICA LTDA,538020090031307,1553700820017,1553700820017,    -     ,    -     ,ESOMEPRAZOL SÓDICO,40 MG PO LIOF SOL INJ IV CT FA VD TRANS,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Genérico,Regulado,"7,82","7,82","8,89","9,42","9,42","9,48","9,48","9,54","9,54","9,78",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),40 MG ,,,
1026,1,ESOMEPRAZOL SÓDICO,64.171.697/0001-46,ACCORD FARMACÊUTICA LTDA,538020090031207,1553700820025,7898565581781,    -     ,    -     ,ESOMEPRAZOL SÓDICO,40 MG PO LIOF SOL INJ IV CT 10 FA VD TRANS,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Genérico,Regulado,"78,29","78,29","88,97","94,33","94,33","94,90","94,90","95,48","95,48","97,86",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),40 MG ,CT,10,
1027,1,ESOMEPRAZOL SÓDICO,24.633.934/0001-29,CAMBER FARMACEUTICA LTDA,569920020000307,1650700020012,7908101200035,    -     ,    -     ,ESOMEPRAZOL SÓDICO,40 MG PO LIOF INJ CT X 1 FA VD TRANS,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Genérico,Regulado,"25,76","25,76","29,27","31,04","31,04","31,22","31,22","31,41","31,41","32,20",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),40 MG ,,,1 FA
1028,1,ESOMEPRAZOL SÓDICO,24.633.934/0001-29,CAMBER FARMACEUTICA LTDA,569920020000407,1650700020020,7908101200042,    -     ,    -     ,ESOMEPRAZOL SÓDICO,40 MG PO LIOF INJ CT X 10 FA VD TRANS,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Genérico,Regulado,"257,66","257,66","292,80","310,43","310,43","312,32","312,32","314,22","314,22","322,08",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),40 MG ,,,10 FA
1029,1,ESOMEPRAZOL SÓDICO,24.633.934/0001-29,CAMBER FARMACEUTICA LTDA,569920070000707,1650700030018,7908101200097,    -     ,    -     ,YESOM,40 MG PO LIOF INJ CT X 1 FA VD TRANS,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Similar,Regulado,"25,76","25,76","29,27","31,04","31,04","31,22","31,22","31,41","31,41","32,20",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),40 MG ,,,1 FA
1030,1,ESOMEPRAZOL SÓDICO,24.633.934/0001-29,CAMBER FARMACEUTICA LTDA,569920070000807,1650700030026,7908101200103,    -     ,    -     ,YESOM,40 MG PO LIOF INJ CT X 10 FA VD TRANS,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Similar,Regulado,"257,66","257,66","292,80","310,43","310,43","312,32","312,32","314,22","314,22","322,08",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),40 MG ,,,10 FA
1037,1,OMEPRAZOL,57.507.378/0003-65,EMS S/A,507719306115419,1023504100097,7896004710396,    -     ,    -     ,OMEPRAZIN,40 MG CAP GEL MICROG CT FR PLAS OPC X 7,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Similar,Regulado,"35,20","35,20","40,00","42,41","42,41","42,67","42,67","42,93","42,93","44,00",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja  Vermelha,40 MG ,,,7
1081,1,OMEPRAZOL,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,500513010047503,1057302160174,7896658021008,    -     ,    -     ,GASTRIUM,40 MG CAP DURA LIB RETARD CT FR PLAS PE OPC X 7,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Similar,Regulado,"33,27","33,27","37,81","40,08","40,08","40,33","40,33","40,57","40,57","41,59","45,99","52,27","55,41","55,41","55,75","55,75","56,09","56,09","57,50",Não,Não,Não,Não,,Positiva,Não,Tarja Vermelha(*),40 MG ,,,7
1082,1,OMEPRAZOL,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,500513010047603,1057302160190,7896658021022,    -     ,    -     ,GASTRIUM,40 MG CAP DURA LIB RETARD CT FR PLAS PE OPC X 28,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Similar,Regulado,"133,10","133,10","151,25","160,36","160,36","161,33","161,33","162,32","162,32","166,38","184,00","209,09","221,69","221,69","223,03","223,03","224,40","224,40","230,01",Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha(*),40 MG ,,,28
1145,1,OMEPRAZOL,05.161.069/0001-10,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,504612050013203,1558402900250,7896714229898,    -     ,    -     ,NEOPRAZOL,40 MG CAP DURA CT FR PLAS OPC X 28,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Similar,Regulado,"103,71","103,71","117,85","124,95","124,95","125,71","125,71","126,48","126,48","129,64","143,37","162,92","172,74","172,74","173,79","173,79","174,85","174,85","179,22",Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha(*),40 MG ,,,28
1163,1,OMEPRAZOL SÓDICO,61.190.096/0001-92,EUROFARMA LABORATÓRIOS S.A.,508009901156111,1004307300021,7891317420024,    -     ,    -     ,OMEPRAZOL SÓDICO,40 MG PÓ LIOF P/ SOL INJ IV CT 50 FA VD TRANS + 50 DIL AMP VD TRANS X 10 ML  ,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Genérico,Regulado,"1704,47","1909,01","2206,03","2359,02","2053,58","2375,49","2066,03","2392,20","2078,63","2461,46",,,,,,,,,,Sim,Não,Não,Não,,Negativa,Sim,Tarja  Vermelha,40 MG ,CT,50,10 ML
1164,1,OMEPRAZOL SÓDICO,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506712030046006,1029803270041,7896676414875,    -     ,    -     ,OMEPRAZOL,40 MG PO LIOF SOL INJ CT 1 FA VD TRANS + AMP DIL X 10 ML,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Genérico,Regulado,"33,40","37,41","43,23","46,23","40,24","46,55","40,49","46,88","40,73","48,24",,,,,,,,,,Sim,Não,Não,Não,,Negativa,Sim,Tarja Vermelha(*),40 MG ,CT,1,10 ML
1165,1,OMEPRAZOL SÓDICO,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506712201158115,1029803270066,7896676411379,    -     ,    -     ,OMEPRAZOL,40 MG PO LIOF SOL INJ CX 25 FA VD TRANS+ 25 AMP DIL X 10 ML,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Genérico,Regulado,"835,51","935,77","1081,36","1156,36","1006,64","1164,43","1012,74","1172,62","1018,91","1206,57",,,,,,,,,,Sim,Não,Não,Não,,Negativa,Sim,Tarja Vermelha(*),40 MG ,CX,25,10 ML
1166,1,OMEPRAZOL SÓDICO,60.665.981/0001-18,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,533017090065604,1049711960206,7896006234210,    -     ,    -     ,UNIPRAZOL,40 MG PO SOL INJ CT 50 FA VD TRANS + 50 AMP DIL X 10ML,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Similar,Regulado,"1616,71","1810,72","2092,45","2237,56","1947,85","2253,19","1959,65","2269,03","1971,60","2334,73",,,,,,,,,,Sim,Não,Não,Não,,Negativa,Sim,Tarja Vermelha(*),40 MG ,CT,50,10ML
1167,1,OMEPRAZOL SÓDICO,58.430.828/0001-60,BLAU FARMACÊUTICA S.A.,504414010048318,1163700960015,7896014688272,    -     ,    -     ,OPRAZON,40 MG PO INJ CX 20 FA VD INC + 20 AMP DIL VD TRANS X 10 ML,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Similar,Regulado,"617,29","691,37","798,94","854,35","743,73","860,31","748,24","866,36","752,80","891,45","927,45","1067,21","1138,78","1028,16","1146,47","1034,40","1154,26","1040,70","1186,55",Não,Não,Não,Não,,Negativa,Sim,Tarja  Vermelha,40 MG ,CX,20,10 ML
1168,1,OMEPRAZOL SÓDICO,58.430.828/0001-60,BLAU FARMACÊUTICA S.A.,504420120067607,1163701650011,7896014688289,    -     ,    -     ,OMEPRAZOL SÓDICO,40 MG PO SOL INJ IV CX 20 FA VD TRANS + 20 DIL AMP VD TRANS X 10 ML,A2B2 - INIBIDORES DA BOMBA DE PRÓTONS,Genérico,Regulado,"443,16","496,34","573,56","613,34","533,93","617,63","537,16","621,97","540,44","639,98",,,,,,,,,,Sim,Não,Não,Não,,Negativa,Não,Tarja Vermelha(*),40 MG ,CX,20,10 ML
1169,1,PARECOXIBE SÓDICO,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522720060087917,1211004720011,7891268108125,    -     ,    -     ,BEXTRA IM/IV,40 MG PO LIOF SOL INJ CT FA VD TRANS + SOL DIL INJ 01 AMP VD TRANS X 02 ML,M1A3 - COXIBS,Novo,Regulado,"51,98","51,98","59,07","62,63","62,63","63,01","63,01","63,39","63,39","64,98",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja Vermelha (*),40 MG ,INJ,01,02 ML
1170,1,PARECOXIBE SÓDICO,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522720060088017,1211004720036,7891268111972,    -     ,    -     ,BEXTRA IM/IV,40 MG PO LIOF SOL INJ CT 10 FA VD TRANS,M1A3 - COXIBS,Novo,Regulado,"452,29","452,29","513,97","544,93","544,93","548,23","548,23","551,57","551,57","565,36",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),40 MG ,CT,10,
1171,2,PIPERACILINA SÓDICA;TAZOBACTAM,94.869.054/0001-31,LABORATÓRIOS LIBRA DO BRASIL LTDA,522015070004803,1206900410032,7730711010434,    -     ,    -     ,PIPERAZAM,4 G + 500 MG PO LIOF INJ CT 25 FA VD AMB  X 50 ML ,B1D - FIBRINOLÍTICOS,Similar,Regulado,"2216,64","2216,64","2518,91","2670,65","2670,65","2686,84","2686,84","2703,22","2703,22","2770,80",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja  Vermelha,4 G + 500 MG ,CT,25,50 ML
1172,2,PIPERACILINA;TAZOBACTAM,33.036.815/0001-80,QUIMICA HALLER LTDA,529620010000607,1020100620019,7898071221171,    -     ,    -     ,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,4 G + 500 MG PÓ LIOF SUS INJ CT FA VD TRANS,J1C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Genérico,Regulado,"94,68","94,68","107,59","114,07","114,07","114,76","114,76","115,46","115,46","118,35",,,,,,,,,,Sim,Não,Sim,Não,,Positiva,Não,Tarja Vermelha(*),4 G + 500 MG ,,,
1173,2,PIPERACILINA;TAZOBACTAM,33.036.815/0001-80,QUIMICA HALLER LTDA,529620010000707,1020100620027,7898071221188,    -     ,    -     ,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,4 G + 500 MG PÓ LIOF SUS INJ CT 10 FA VD TRANS,J1C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Genérico,Regulado,"947,04","947,04","1076,18","1141,01","1141,01","1147,93","1147,93","1154,93","1154,93","1183,80",,,,,,,,,,Sim,Não,Sim,Não,,Positiva,Não,Tarja Vermelha(*),4 G + 500 MG ,CT,10,
1174,2,TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,49.324.221/0001-04,FRESENIUS KABI BRASIL LTDA,509521070034517,1004101760025,7899498608354,    -     ,    -     ,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,"(4,0 + 0,5) G PO SOL INFUS IV CX 25 FA VD TRANS",J1C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Genérico,Regulado,"2143,77","2143,77","2436,10","2582,85","2582,85","2598,51","2598,51","2614,35","2614,35","2679,71",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha(*),"4,0 + 0,5",CX,25,
1175,2,TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,61.190.096/0001-92,EUROFARMA LABORATÓRIOS S.A.,508012405156117,1004308100024,7891317009151,    -     ,    -     ,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,2 G + 250 MG PO SOL INJ IV CT 10 FA VD TRANS,J1C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Genérico,Regulado,"579,49","579,49","658,51","698,18","698,18","702,41","702,41","706,70","706,70","724,36",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),2 G + 250 MG ,CT,10,
1176,2,TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,61.190.096/0001-92,EUROFARMA LABORATÓRIOS S.A.,508012406152115,1004308100059,7891317004774,    -     ,    -     ,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,4 G + 500 MG PO SOL INJ IV CT 10 FA VD TRANS,J1C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Genérico,Regulado,"925,59","925,59","1051,81","1115,17","1115,17","1121,93","1121,93","1128,77","1128,77","1156,99",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha (*),4 G + 500 MG ,CT,10,
1177,2,TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,60.665.981/0001-18,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,533020020069007,1049714320038,7896006214823,    -     ,    -     ,TAZOMAZ,"2G + 0,25G PO SOL INJ IV CT 10 FA VD TRANS",J1C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Similar,Regulado,"714,02","714,02","811,39","860,26","860,26","865,48","865,48","870,76","870,76","892,53",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Não,Tarja -(*),"2G + 0,25G ",CT,10,
1178,2,TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,60.665.981/0001-18,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,533020020069107,1049714320070,7896006214830,    -     ,    -     ,TAZOMAZ,"4G + 0,5G PO SOL INJ IV CT 10 FA VD TRANS",J1C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Similar,Regulado,"1021,97","1021,97","1161,33","1231,29","1231,29","1238,75","1238,75","1246,30","1246,30","1277,46",,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja -(*),"4G + 0,5G ",CT,10,
1179,2,TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522703401151317,1211000950010,7891045008907,    -     ,    -     ,TAZOCIN,2 G + 250 MG PO LIOF INJ CT FA VD TRANS,J1C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Novo,Regulado,"90,99","90,99","103,40","109,63","109,63","110,29","110,29","110,96","110,96","113,74","125,79","142,94","151,56","151,56","152,47","152,47","153,40","153,40","157,24",Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha,2 G + 250 MG ,,,
1180,2,TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522703402156312,1211000950037,7891045008914,    -     ,    -     ,TAZOCIN,4 G + 500 MG PO LIOF INJ CT FA VD TRANS,J1C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Novo,Regulado,"145,70","145,70","165,57","175,54","175,54","176,61","176,61","177,68","177,68","182,13","201,42","228,89","242,67","242,67","244,15","244,15","245,63","245,63","251,78",Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha,4 G + 500 MG ,,,
